,iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4,0,4889,0.5702360153198243,0.017680582857198972,0.005843830108642578,0.004141809714710043,0.1,12.0,100.0,,"{'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 100}",0.849539406345957,0.8178096212896623,0.8331627430910952,0.8372569089048106,0.857727737973388,0.8390992835209825,0.013768820242211047,41,0.9997443109179238,0.9989772436716953,0.9989772436716953,1.0,0.9994886218358476,0.9994374840194326,0.00040910253132189214
21,0,4889,0.618977689743042,0.03055542611401199,0.008472490310668945,0.0009856929993690214,0.1,12.0,,,"{'learning_rate': 0.1, 'max_depth': 12}",0.849539406345957,0.8178096212896623,0.8331627430910952,0.8372569089048106,0.857727737973388,0.8390992835209825,0.013768820242211047,41,0.9997443109179238,0.9989772436716953,0.9989772436716953,1.0,0.9994886218358476,0.9994374840194326,0.00040910253132189214
5,0,4889,2.144237232208252,0.01961230737311396,0.011987400054931641,0.003491511643398907,0.1,12.0,500.0,,"{'learning_rate': 0.1, 'max_depth': 12, 'n_estimators': 500}",0.849539406345957,0.8167860798362334,0.834186284544524,0.8249744114636642,0.8638689866939611,0.837871033776868,0.016950044253416115,43,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,0,4889,0.46552152633666993,0.016826232663406496,0.009632587432861328,0.0008097173594647623,0.1,10.0,100.0,,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100}",0.8505629477993859,0.8167860798362334,0.8290685772773797,0.8393039918116684,0.8515864892528148,0.8374616171954964,0.013209634231239862,44,0.9984658655075428,0.9974431091792381,0.9976987982613142,0.9974431091792381,0.9959089746867809,0.9973919713628229,0.0008308911689732491
20,0,4889,0.49692935943603517,0.026953485778790826,0.004913043975830078,0.003272623021025896,0.1,10.0,,,"{'learning_rate': 0.1, 'max_depth': 10}",0.8505629477993859,0.8167860798362334,0.8290685772773797,0.8393039918116684,0.8515864892528148,0.8374616171954964,0.013209634231239862,44,0.9984658655075428,0.9974431091792381,0.9976987982613142,0.9974431091792381,0.9959089746867809,0.9973919713628229,0.0008308911689732491
11,0,4889,3.093657302856445,0.09270109430469778,0.021688079833984374,0.003193034645838926,0.01,12.0,500.0,,"{'learning_rate': 0.01, 'max_depth': 12, 'n_estimators': 500}",0.8433981576253838,0.8188331627430911,0.827021494370522,0.8362333674513818,0.8587512794268168,0.8368474923234391,0.01374140138942757,46,0.9936077729480951,0.9902838148811046,0.9905395039631808,0.9905395039631808,0.9928407057018666,0.9915622602914856,0.001381667715275494
37,0,4889,0.3105190277099609,0.007035956618966577,0.006979990005493164,0.0006318665496452553,0.01,,,10.0,"{'learning_rate': 0.01, 'min_child_weight': 10}",0.8393039918116684,0.8208802456499488,0.8300921187308086,0.8280450358239508,0.8638689866939611,0.8364380757420674,0.014922658725574285,47,0.8435182817693685,0.833802096650473,0.8363589874712349,0.8483763743288162,0.843006903605216,0.8410125287650217,0.005256012337521719
3,0,4889,1.9288204669952393,0.02377569222479501,0.013227224349975586,0.0034962493338076975,0.1,10.0,500.0,,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 500}",0.8485158648925282,0.8147389969293757,0.8259979529170931,0.8249744114636642,0.8607983623336745,0.835005117707267,0.016972280309661504,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,0,4889,1.26079421043396,0.03988655676844447,0.008544301986694336,0.0033190388028752995,0.1,6.0,500.0,,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 500}",0.8372569089048106,0.8147389969293757,0.8352098259979529,0.8259979529170931,0.8587512794268168,0.8343909928352098,0.014553017471587501,49,0.9994886218358476,0.9989772436716953,1.0,0.998721554589619,0.9992329327537715,0.9992840705701866,0.0004399041302502047
17,0,4889,3.338144636154175,0.17720757752311808,0.022513055801391603,0.0038870299899419415,0.001,12.0,500.0,,"{'learning_rate': 0.001, 'max_depth': 12, 'n_estimators': 500}",0.8219037871033776,0.8055271238485159,0.7922210849539406,0.7778915046059366,0.8147389969293757,0.8024564994882294,0.01579042847547748,50,0.8159038609051393,0.8130912810023012,0.7913577090258246,0.7921247762720531,0.7880337509588341,0.8001022756328305,0.011867279272087706
15,0,4889,2.750710439682007,0.17699947531478802,0.020483636856079103,0.0008136979383522346,0.001,10.0,500.0,,"{'learning_rate': 0.001, 'max_depth': 10, 'n_estimators': 500}",0.8219037871033776,0.8004094165813715,0.7922210849539406,0.7778915046059366,0.8147389969293757,0.8014329580348004,0.015723942165544725,51,0.8161595499872155,0.8072104321145487,0.7913577090258246,0.7921247762720531,0.7877780618767579,0.79892610585528,0.010894395416299166
13,0,4889,1.4218575477600097,0.07290491985920441,0.011498117446899414,0.0012845268083915627,0.001,6.0,500.0,,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 500}",0.81985670419652,0.7952917093142272,0.7922210849539406,0.7778915046059366,0.8137154554759468,0.7997952917093143,0.015189851757698391,52,0.8110457683456916,0.8003068268984914,0.7913577090258246,0.7921247762720531,0.7903349526975199,0.797034006647916,0.007851611804922639
26,0,4889,0.27353472709655763,0.004215833727917794,0.008220720291137695,0.0016208719662775522,0.001,6.0,,,"{'learning_rate': 0.001, 'max_depth': 6}",0.7983623336745138,0.7778915046059366,0.7922210849539406,0.7758444216990789,0.8116683725690891,0.7911975435005119,0.013298163167993204,53,0.7811301457427768,0.7778061876757862,0.7913577090258246,0.7862439273843007,0.7821529020710816,0.783738174379954,0.004665607661654626
27,0,4889,0.39172968864440916,0.013378230683328567,0.007788228988647461,0.003143005030735526,0.001,8.0,,,"{'learning_rate': 0.001, 'max_depth': 8}",0.7983623336745138,0.7778915046059366,0.7922210849539406,0.7758444216990789,0.8116683725690891,0.7911975435005119,0.013298163167993204,53,0.7811301457427768,0.7778061876757862,0.7913577090258246,0.7862439273843007,0.7821529020710816,0.783738174379954,0.004665607661654626
28,0,4889,0.5558825969696045,0.036669520973473264,0.008859682083129882,0.0011293185135488391,0.001,10.0,,,"{'learning_rate': 0.001, 'max_depth': 10}",0.7983623336745138,0.7778915046059366,0.7922210849539406,0.7758444216990789,0.8116683725690891,0.7911975435005119,0.013298163167993204,53,0.7811301457427768,0.7778061876757862,0.7913577090258246,0.7862439273843007,0.7821529020710816,0.783738174379954,0.004665607661654626
16,0,4889,0.6471628189086914,0.030850413663998343,0.00843358039855957,0.003211026698709476,0.001,12.0,100.0,,"{'learning_rate': 0.001, 'max_depth': 12, 'n_estimators': 100}",0.7983623336745138,0.7778915046059366,0.7922210849539406,0.7758444216990789,0.8116683725690891,0.7911975435005119,0.013298163167993204,53,0.7811301457427768,0.7778061876757862,0.7913577090258246,0.7862439273843007,0.7821529020710816,0.783738174379954,0.004665607661654626
38,0,4889,0.3109731674194336,0.005804865035560021,0.0064980506896972655,0.002646700646654746,0.001,,,2.0,"{'learning_rate': 0.001, 'min_child_weight': 2}",0.7983623336745138,0.7778915046059366,0.7922210849539406,0.7758444216990789,0.8116683725690891,0.7911975435005119,0.013298163167993204,53,0.7811301457427768,0.7778061876757862,0.7913577090258246,0.7862439273843007,0.7821529020710816,0.783738174379954,0.004665607661654626
12,0,4889,0.2669206619262695,0.005576697629792851,0.004609298706054687,0.003990973635430142,0.001,6.0,100.0,,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 100}",0.7983623336745138,0.7778915046059366,0.7922210849539406,0.7758444216990789,0.8116683725690891,0.7911975435005119,0.013298163167993204,53,0.7811301457427768,0.7778061876757862,0.7913577090258246,0.7862439273843007,0.7821529020710816,0.783738174379954,0.004665607661654626
14,0,4889,0.5573883533477784,0.0513341356000471,0.0073928356170654295,0.003458175684085637,0.001,10.0,100.0,,"{'learning_rate': 0.001, 'max_depth': 10, 'n_estimators': 100}",0.7983623336745138,0.7778915046059366,0.7922210849539406,0.7758444216990789,0.8116683725690891,0.7911975435005119,0.013298163167993204,53,0.7811301457427768,0.7778061876757862,0.7913577090258246,0.7862439273843007,0.7821529020710816,0.783738174379954,0.004665607661654626
39,0,4889,0.31598377227783203,0.014722778320951743,0.006882095336914062,0.0005918014732444224,0.001,,,3.0,"{'learning_rate': 0.001, 'min_child_weight': 3}",0.7983623336745138,0.7778915046059366,0.7922210849539406,0.7758444216990789,0.8116683725690891,0.7911975435005119,0.013298163167993204,53,0.7811301457427768,0.7778061876757862,0.7913577090258246,0.7862439273843007,0.7821529020710816,0.783738174379954,0.004665607661654626
40,0,4889,0.3144980907440186,0.021493659787157327,0.006310367584228515,0.003378230539320054,0.001,,,5.0,"{'learning_rate': 0.001, 'min_child_weight': 5}",0.7983623336745138,0.7778915046059366,0.7922210849539406,0.7758444216990789,0.8116683725690891,0.7911975435005119,0.013298163167993204,53,0.7811301457427768,0.7778061876757862,0.7913577090258246,0.7862439273843007,0.7821529020710816,0.783738174379954,0.004665607661654626
29,0,4889,0.6502663612365722,0.03105742634685917,0.009416961669921875,0.0008150924809011673,0.001,12.0,,,"{'learning_rate': 0.001, 'max_depth': 12}",0.7983623336745138,0.7778915046059366,0.7922210849539406,0.7758444216990789,0.8116683725690891,0.7911975435005119,0.013298163167993204,53,0.7811301457427768,0.7778061876757862,0.7913577090258246,0.7862439273843007,0.7821529020710816,0.783738174379954,0.004665607661654626
41,0,4889,0.30171799659729004,0.005683643738167319,0.0080535888671875,0.0031060146521858074,0.001,,,10.0,"{'learning_rate': 0.001, 'min_child_weight': 10}",0.7983623336745138,0.7778915046059366,0.7922210849539406,0.7758444216990789,0.8116683725690891,0.7911975435005119,0.013298163167993204,53,0.7811301457427768,0.7778061876757862,0.7913577090258246,0.7862439273843007,0.7821529020710816,0.783738174379954,0.004665607661654626
